ra,dec,mag_model_hst-f814w,mag_model_uvista-y,mag_model_uvista-j,mag_model_uvista-h,mag_model_uvista-ks,mag_model_irac-ch1,mag_model_irac-ch2,mag_model_f115w,mag_model_f150w,mag_model_f277w,mag_model_f444w,flux_model_hst-f814w,flux_model_uvista-y,flux_model_uvista-j,flux_model_uvista-h,flux_model_uvista-ks,flux_model_irac-ch1,flux_model_irac-ch2,flux_model_f115w,flux_model_f150w,flux_model_f277w,flux_model_f444w,flux_err-cal_model_hst-f814w,flux_err-cal_model_uvista-y,flux_err-cal_model_uvista-j,flux_err-cal_model_uvista-h,flux_err-cal_model_uvista-ks,flux_err-cal_model_irac-ch1,flux_err-cal_model_irac-ch2,flux_err-cal_model_f115w,flux_err-cal_model_f150w,flux_err-cal_model_f277w,flux_err-cal_model_f444w,zpdf_med,mass_med,ssfr_med
150.3677641,2.158326057,24.31809017,24.14948629,24.02343019,23.05605391,22.90062502,22.82918578,22.65424926,24.13464629,23.30967196,22.79760958,22.51624847,0.680399418,0.794704156,0.892540483,2.175596914,2.510440835,2.681178249,3.149925606,0.80564086,1.722388886,2.760299245,3.576849049,0.01118513,0.061275175,0.049023496,0.060397435,0.080977428,0.342270665,0.255196324,0.029836356,0.035357408,0.044239456,0.057483177,2.6109,10.28025,-9.11453
150.4169397,2.140664669,25.07647213,24.22455701,23.98394043,23.74306275,23.42517271,23.07536143,22.79397139,24.6749811,24.40635671,23.26008274,22.73893022,0.338385033,0.741612761,0.925601024,1.155513169,1.548570261,2.137250496,2.769564256,0.489787345,0.62727404,1.802880351,2.913586477,0.036999914,0.070495347,0.055661704,0.065554082,0.084623219,0.186663786,0.18640758,0.046357368,0.036918166,0.02159845,0.02957205,3.7874,10.10409,-8.22983
150.4125099,2.142677109,25.12135025,24.93368833,25.05979841,24.95264387,24.50626369,24.91692604,25.26710511,25.2226758,24.99176566,24.44146308,24.38094035,0.324683263,0.385944333,0.343621744,0.379264725,0.572129742,0.39194902,0.283895138,0.295753354,0.365842145,0.607316064,0.642131328,0.041438005,0.072483209,0.059041429,0.071147688,0.0941469,0.207834585,0.194182088,0.052501662,0.043225426,0.030059861,0.033033257,4.4318,9.54346,-8.1527
150.4023652,2.14636463,26.69052046,24.58312109,23.88347703,23.30947913,22.65890463,21.81427507,21.39014765,25.67959076,24.44769504,22.21568366,21.32088736,0.076522969,0.533029891,1.015334601,1.722694813,3.136448416,6.827944358,10.09115643,0.194161758,0.603840145,4.717658901,10.75585793,0.098363091,0.104692312,0.08873379,0.1051297,0.136148863,0.360860791,0.295914201,0.137365104,0.110727644,0.050402134,0.077863842,3.7961,10.3,-7.3
150.4282781,2.137433956,25.72695822,24.82768552,24.40902154,23.87275127,23.71426286,23.37201284,23.31240702,25.28179442,24.71746568,23.66142128,23.15447977,0.185873173,0.425525696,0.625736349,1.025414593,1.186574079,1.626278289,1.718055503,0.280080088,0.470992214,1.2457517,1.987046774,0.033240249,0.075112848,0.061626597,0.07494846,0.097540159,0.15545984,0.185108986,0.047819172,0.037523612,0.024368416,0.0341322,2.5014,9.6905,-8.07961
150.4295049,2.136994502,23.50910035,23.0767085,22.91986849,22.43313878,22.31942701,22.16821201,22.07158657,23.23935924,22.73912667,22.18732433,21.95222317,1.433375109,2.134600458,2.466338047,3.861397294,4.287747429,4.928504942,5.387228206,1.837622512,2.913059344,4.842507103,6.013270376,0.065440516,0.091613606,0.076044376,0.091905172,0.118686719,0.206218502,0.185267654,0.078743469,0.064656983,0.040945358,0.04953042,2.8941,10.34366,-8.58784
150.454541,2.128761414,25.46742325,23.99333886,23.58133273,23.09011244,22.8251748,22.19944018,21.97415536,24.60530793,24.02565694,22.57600389,21.78339155,0.23606451,0.917623352,1.341117738,2.108409783,2.691101521,4.788769421,5.893019181,0.522248051,0.890711839,3.385309988,7.024952303,0.070065942,0.110320892,0.093392821,0.111822915,0.142412583,0.219300482,0.182431653,0.09350843,0.075730223,0.042175089,0.066975896,2.5081,10.01914,-7.61329
150.3627107,2.162171702,24.10123155,23.81940621,23.74111221,23.16705412,23.01761747,22.98612779,22.83265708,23.89930308,23.41965698,22.77730426,22.63323205,0.830820839,1.077054096,1.157590935,1.964166728,2.253995327,2.320325336,2.672619705,1.000642097,1.55645729,2.812407808,3.211494495,0.026900552,0.060859377,0.047868838,0.058100722,0.07636869,0.325490353,0.244388592,0.043884571,0.036475998,0.016472743,0.018984106,3.0045,10.04947,-8.19468
150.3816788,2.155574876,24.86231973,24.34301844,24.1740933,23.4846801,23.13980455,22.95036128,22.83877652,24.61694865,23.94304016,23.0013635,22.64551234,0.412165947,0.664955563,0.776895631,1.465979711,2.014086793,2.398034842,2.657598632,0.516678679,0.961133991,2.287992515,3.175375321,0.1660944,0.130806134,0.111912334,0.130995712,0.167917629,0.497219653,0.396375665,0.146456884,0.121696056,0.056630979,0.066125209,3.0739,10.25868,-8.78084
150.4418159,2.134866034,24.7876051,24.85407382,24.72567673,24.03034205,23.68698671,23.84400281,23.6794239,24.59855622,24.261787,23.61513659,23.4377436,0.441527704,0.415308169,0.467443696,0.886876565,1.216761097,1.052928489,1.225266165,0.525505796,0.716613854,1.300006022,1.530743984,0.016485519,0.064321468,0.046612704,0.054036341,0.067186236,0.176946994,0.150506825,0.020687282,0.016563714,0.01155706,0.013906105,3.1028,9.80479,-8.57153
150.410841,2.146262661,26.01649693,25.46317979,25.66281219,25.34331176,24.52191275,24.10243067,24.04232378,25.81597127,25.51093262,24.39003273,24.24299857,0.142364343,0.236988942,0.197185567,0.26465207,0.563942595,0.829903758,0.877143176,0.171242474,0.226791594,0.636776327,0.729122623,0.032553334,0.066825393,0.058089439,0.072672409,0.099649963,0.211494215,0.200769298,0.033677488,0.026876365,0.025508486,0.029588119,4.1621,9.77617,-8.61877
150.4123663,2.146216261,26.84275144,26.47089284,26.18563694,25.23768495,24.54693856,23.31694134,23.05777542,25.79735382,25.44429236,24.16578841,23.3817391,0.066511911,0.093679133,0.12182747,0.29169301,0.551092594,1.710895416,2.172150103,0.17420414,0.241147662,0.782860959,1.611774793,0.045472726,0.072625943,0.060224424,0.073148031,0.097311834,0.251050177,0.203520938,0.051342072,0.040909626,0.023044305,0.029253887,3.4642,9.96933,-8.26248
150.4122944,2.146486913,24.88845743,24.61558077,24.33546841,23.62263012,23.24989615,23.24860951,22.92972114,24.56302634,24.06944482,22.89361459,22.4379974,0.402362066,0.517330035,0.669595667,1.291064538,1.819874927,1.822032822,2.444058211,0.542987041,0.855504053,2.526702821,3.844156319,0.070121291,0.084758306,0.07098984,0.085320639,0.112192538,0.261600867,0.216811981,0.075486769,0.060870514,0.035216599,0.044537158,2.9843,10.28579,-8.48533
150.3555164,2.167451195,25.29162849,24.89781985,24.88545792,24.68387865,23.89942769,23.54451699,23.65845213,25.17592253,25.10512827,24.09940107,23.92571091,0.277554712,0.398907369,0.403475187,0.485789968,1.000527255,1.387372887,1.249163103,0.308767079,0.329570774,0.832222724,0.976597563,0.017126545,0.062443432,0.054455421,0.069981757,0.096073315,0.296684747,0.222393464,0.042417255,0.030215506,0.025113167,0.029480792,3.9421,9.87088,-8.67447
150.3597812,2.166301004,24.51806739,24.44761748,24.27601036,23.62277971,22.98555571,23.54291422,23.37445301,24.41308295,23.9025751,23.23025265,23.22831446,0.565943459,0.603883282,0.707287295,1.29088667,2.321548261,1.38942245,1.622627359,0.623400031,0.99763106,1.853100361,1.856411361,0.009447125,0.071309558,0.056842007,0.068921962,0.089501312,0.303353393,0.247572398,0.015950003,0.016279239,0.024241796,0.025085519,3.4071,9.77523,-8.30511
150.398264,2.152793601,25.46451233,25.02200987,25.3387844,25.09574486,24.5052189,24.40768135,24.63947645,25.23652384,25.09472381,24.2552597,24.22719025,0.236698261,0.355791897,0.265757935,0.332431413,0.572680557,0.626509212,0.506068633,0.29200512,0.332744187,0.720935014,0.739816305,0.014062685,0.070775157,0.057533835,0.069021405,0.090893553,0.281016317,0.254905903,0.020210523,0.01706916,0.020600607,0.022775199,4.3019,9.64093,-8.33088
150.3925652,2.154865599,26.50759412,24.31711085,23.40985882,22.28767978,21.78923512,21.3228195,21.06454614,24.6611674,22.96338478,21.60662073,20.97209082,0.090565409,0.681013404,1.570567014,4.414973377,6.987244669,10.73673414,13.62013918,0.496058663,2.369442021,8.267071801,14.83076906,0.050547917,0.084344944,0.081237249,0.10857952,0.151236291,0.420378782,0.3072454,0.059955108,0.056372945,0.052946871,0.086195003,2.5066,10.85179,-8.47556
150.4389572,2.138847025,28.71340566,,,,31.53979852,26.23305881,25.63897476,27.85428835,28.96251091,26.03332639,25.49113443,0.011875113,0.000127377,4.23E-05,0.000336655,0.000879186,0.116620923,0.201562667,0.026198997,0.009440514,0.140174639,0.23096503,0.004030103,0.05710546,0.039147147,0.044250265,0.055197759,0.167924054,0.143812507,0.009166508,0.006942971,0.005944762,0.008787229,4.3816,9.66905,-8.7146
150.4096239,2.149539459,26.38280252,25.70310309,25.73042899,25.48180328,24.58096774,24.2965203,24.2559042,26.03622506,25.65686664,24.28445838,24.16034389,0.101596557,0.19000226,0.185279941,0.232958567,0.534088102,0.694051794,0.72050719,0.139800902,0.198268328,0.701805307,0.786796545,0.012354017,0.057975265,0.045068971,0.05403807,0.070916331,0.230267834,0.190571667,0.019816455,0.017395968,0.032619557,0.036419852,4.5821,9.97734,-8.69945
150.3799652,2.160363542,24.84109162,24.41617333,24.33773079,23.64975542,23.39295737,23.31175851,23.26196646,24.56125631,23.94589892,23.24984296,23.05829522,0.420303836,0.62162814,0.668201868,1.259209043,1.595207019,1.719082009,1.799755115,0.543872973,0.958606636,1.819964079,2.171110421,0.027999789,0.059427961,0.04814769,0.059943087,0.080831316,0.339551552,0.275853684,0.038800189,0.031435842,0.025368364,0.030782593,3.0857,10.04917,-8.89482
150.4056544,2.151198764,25.79652294,24.85339245,24.41483967,23.64760655,23.20203034,22.41568479,21.94314016,25.07079691,24.20945527,22.66966616,21.82868585,0.174337505,0.415568883,0.622392189,1.261703714,1.901900809,3.923973664,6.063787003,0.340158427,0.752000087,3.105514315,6.737917046,0.01719902,0.057512701,0.046235228,0.056279186,0.074837006,0.286556405,0.219793189,0.060495624,0.047391556,0.024784491,0.04113198,2.8414,10.3668,-8.09823
150.4522627,2.134332659,24.65513754,24.25121279,24.17027877,23.97348666,23.23644928,23.00745112,23.0890352,24.54856417,24.24599107,23.19146605,22.87716294,0.498821293,0.723627201,0.779629912,0.934556017,1.842554266,2.27519985,2.110502738,0.550268093,0.727115784,1.920496757,2.565280293,0.076864741,0.103833811,0.091177937,0.111479691,0.146618307,0.204811656,0.173697813,0.07633256,0.061670002,0.045376404,0.056868913,4.0104,10.26896,-8.47251
150.4066504,2.151259872,23.79737095,23.68402587,23.58120236,23.07372838,22.95983889,22.84635662,22.7523376,23.59768232,23.26402687,22.86762214,22.71044709,1.099136473,1.22008377,1.341278787,2.140467547,2.377193003,2.639109147,2.877828823,1.321073781,1.79634294,2.58792176,2.991032717,0.017997395,0.065615034,0.053638747,0.065167777,0.086383912,0.272694115,0.214187783,0.063319833,0.052418273,0.039088516,0.044139714,2.833,9.87695,-8.26205
150.4169613,2.14882025,25.0843502,24.76782682,24.76035055,24.91827995,24.46838324,24.06186623,24.67886233,24.87883353,24.74274386,24.01357904,24.12690992,0.335938609,0.449644485,0.452751379,0.391460568,0.592443179,0.861496483,0.488039606,0.405944432,0.460153208,0.900675574,0.811401923,0.042021725,0.236110438,0.196349517,0.211990659,0.247421302,0.371193607,0.344846709,0.052803142,0.049290551,0.073055183,0.06751824,4.3018,9.63067,-8.21192
150.3615763,2.169157534,27.06292157,26.59210291,25.92994971,25.24463606,24.65836032,24.60315775,24.38735948,26.00203225,25.50933204,24.42930947,24.08087631,0.054303944,0.083783565,0.154177186,0.289831494,0.497342844,0.523283329,0.638346098,0.144273677,0.227126173,0.614152482,0.846543881,0.014934095,0.056564674,0.047009533,0.059562844,0.080403844,0.322112269,0.229537335,0.017286675,0.013552454,0.009925328,0.010689784,2.9985,9.68755,-8.61738
150.4087851,2.15216893,24.62089006,24.2870376,24.19426826,24.02066172,23.47445905,24.63690853,25.57188844,24.78812963,24.28730668,23.41972913,23.2124411,0.514806447,0.700140113,0.762592793,0.894819236,1.479845509,0.507266975,0.214409796,0.441314451,0.699966617,1.55635386,1.883751273,0.049796757,0.074031817,0.06314414,0.077925264,0.104536697,0.264675548,0.216101874,0.085675968,0.069715785,0.045204948,0.052219884,3.8169,9.95982,-8.39071
150.401701,2.154924944,25.71890384,24.91093335,24.63300795,23.78458596,23.52214588,23.06783145,22.77331664,25.02529405,24.16352748,23.25831004,22.60448264,0.187257174,0.394118352,0.509092644,1.112155766,1.416255623,2.152124644,2.82275603,0.354717308,0.784492884,1.805826337,3.297668107,0.042557276,0.064786049,0.05422972,0.067272372,0.091016914,0.275829899,0.23235558,0.064514866,0.050993815,0.026843409,0.034149056,2.5394,9.95737,-8.15574
150.4474247,2.138354958,25.11961242,25.04072512,24.84745332,24.63944038,24.06439782,24.27639843,24.09872411,25.09243949,24.98841061,23.90877138,23.75241848,0.325203367,0.349711531,0.417848333,0.506085446,0.859490083,0.707034537,0.832741785,0.333444996,0.366974388,0.991953809,1.145598953,0.068006599,0.09861159,0.082162504,0.098429809,0.126836342,0.161439366,0.173553383,0.068926585,0.055760917,0.033622362,0.038932017,3.6514,9.82652,-8.66502
150.3540396,2.172622911,25.53159405,24.94074032,24.75139477,24.07224574,23.9283428,23.64184073,23.89470673,25.09136483,24.34536278,23.64349896,23.46444583,0.222516581,0.383445699,0.456501377,0.853299922,0.974233094,1.268421826,1.004887186,0.333775201,0.663521328,1.266486066,1.493556547,0.028665115,0.065816273,0.054893394,0.06859516,0.091087544,0.33557905,0.241126568,0.038973133,0.032840985,0.0287126,0.033831074,2.9547,9.67087,-8.13931
150.4083465,2.152621533,26.64414045,25.04898773,24.9905185,24.30082318,23.90738372,23.04440343,22.8294475,25.50148338,24.77780701,23.18995939,22.4420235,0.079862669,0.347060275,0.36626262,0.691306641,0.993222413,2.19906785,2.680532016,0.22877399,0.445530249,1.923163663,3.829927905,0.026852181,0.103847959,0.089054073,0.107512911,0.142207878,0.336558692,0.275787152,0.03731704,0.031855286,0.046082641,0.082549885,2.9705,10.55979,-9.12118
150.4083729,2.152883219,24.9494712,24.44914548,24.2863471,23.81883497,23.20984641,22.95970941,22.44011041,24.73874048,24.32331013,22.95306016,22.21736191,0.38037461,0.603034014,0.700585526,1.077620912,1.888258438,2.377476522,3.836682287,0.461853042,0.677136071,2.392081309,4.710372305,0.028005499,0.064407945,0.05581182,0.06979224,0.095063151,0.26398494,0.212904992,0.050812147,0.040890738,0.033341694,0.056981672,3.7959,10.3382,-8.17125
150.3540558,2.173425234,25.21916612,24.98761411,24.76133046,24.08236187,23.9744567,23.95267796,23.93181183,24.94124928,24.39468227,23.83249081,23.73114868,0.296710934,0.367243701,0.45234294,0.845386394,0.933721416,0.952640006,0.971125301,0.383265995,0.634055233,1.064152023,1.168262741,0.021937376,0.060711944,0.050161805,0.063335869,0.084469071,0.241139218,0.233117355,0.022830834,0.018605385,0.014081487,0.016527744,2.9575,9.62115,-8.34312
150.3872245,2.16147853,,30.56050263,27.74602426,25.78522552,25.64456239,25.27314452,24.94462771,27.72983354,26.7883772,24.93976459,24.03594558,3.32E-05,0.002166701,0.028946116,0.17616101,0.20052801,0.282320355,0.382075258,0.029381001,0.06992768,0.383790449,0.882311151,0.020701763,0.112430854,0.096584034,0.116105288,0.151100703,0.434415011,0.365416375,0.011354882,0.009428391,0.019528201,0.04282367,2.8624,9.72027,-8.46527
150.4201578,2.149493577,26.47904022,26.0411807,25.93051616,25.64134778,25.20945219,24.85122546,25.3402189,26.18031983,25.95740826,24.96878962,24.74173198,0.092978795,0.139164262,0.154096771,0.201122606,0.299377478,0.416399132,0.265407041,0.122425551,0.150326898,0.373666491,0.460582264,0.025014603,0.059563512,0.04511604,0.053035421,0.06751741,0.195904656,0.175129785,0.024292542,0.019263068,0.013323875,0.016079234,4.6936,9.68176,-8.37455
150.3663262,2.169571342,26.94135802,26.46305312,25.623179,24.57234239,24.2753689,24.01733233,23.44279518,26.75081964,25.41671101,23.78764134,23.09836218,0.060737483,0.094358005,0.204516523,0.538347927,0.707705284,0.897567397,1.523638458,0.072388928,0.247352096,1.109030431,2.092450182,0.027111746,0.065283836,0.058716059,0.076341826,0.105607183,0.284568142,0.264058267,0.03866483,0.031704258,0.023959297,0.036987871,3.1496,10.34847,-9.07257
150.4225162,2.149137265,26.99171967,26.11656688,26.33326801,25.00387559,24.51319913,23.96413604,23.59696635,26.43659179,25.95574096,24.03659622,23.40711032,0.057984529,0.129829459,0.106339055,0.361784339,0.56848675,0.942639389,1.321945224,0.096685931,0.150557923,0.881782576,1.574547885,0.03945428,0.069612199,0.053457048,0.063111224,0.079418586,0.219605847,0.186422962,0.036125626,0.028700056,0.017963169,0.027063452,3.4047,10.27641,-9.0472
150.4372073,2.144788197,25.66727241,25.08734742,25.22312762,25.14929152,24.54803414,23.64072445,23.78168945,25.55403752,25.40755899,24.4675657,24.3666354,0.196377187,0.335012516,0.295630305,0.316434183,0.550536789,1.269726608,1.115126717,0.217964111,0.24944592,0.592889448,0.650647611,0.024532636,0.072646281,0.060370657,0.074126862,0.097586302,0.180717041,0.15875486,0.022509252,0.017901436,0.015523139,0.017907831,4.1779,9.71877,-8.61061
150.3622992,2.172114481,26.24368742,25.8966435,25.99741269,25.19364827,24.48752563,24.25964822,24.57167487,26.06034387,25.58858031,24.52198795,24.31362371,0.115484855,0.158980039,0.144888836,0.303767071,0.582089475,0.718026893,0.53867901,0.136729571,0.211138716,0.56390354,0.683204182,0.043529457,0.071268869,0.060874706,0.076770602,0.102725689,0.306728348,0.259470438,0.042104087,0.034241814,0.024297729,0.028368707,4.1823,9.76753,-8.59145
150.3739268,2.167960017,24.788456,24.77075228,24.65622023,24.0676207,23.97302626,23.88527359,23.67868791,24.62859153,24.14291127,23.63275961,23.44832147,0.441181814,0.448434572,0.498324118,0.856942576,0.934952385,1.013655927,1.226097016,0.511167684,0.799531342,1.279075427,1.515902997,0.007170526,0.05353473,0.04106952,0.049997829,0.065306663,0.308837397,0.261073058,0.011686042,0.010351645,0.0093419,0.010894436,2.7064,9.57759,-8.25253
150.4222828,2.150303548,23.85487904,23.44385849,23.15332863,22.15656905,22.00210086,22.169978,21.94984453,23.26477699,22.48982545,22.04217986,21.58835857,1.042433562,1.522147028,1.989154652,4.981640474,5.743275595,4.920495076,6.026458721,1.795102311,3.664964891,5.535132951,8.407300554,0.005179277,0.051959487,0.037099535,0.043186779,0.053714274,0.255700277,0.207829574,0.006798824,0.008789438,0.012447078,0.016107784,2.5971,10.05,-7.3
150.4141536,2.153444029,28.28336592,25.55339388,24.2266651,23.60278121,23.01308557,22.18902552,21.78280228,25.43597152,24.51760522,22.70692166,21.73959959,0.017646299,0.218093362,0.740174228,1.314884226,2.263423245,4.834925541,7.02876602,0.243002864,0.566184418,3.000760498,7.314087681,0.022636026,0.057286882,0.044398278,0.053053686,0.068906895,0.189348821,0.229340958,0.021253822,0.017217199,0.015634459,0.021648974,2.5035,10.27982,-7.90856
150.3610476,2.173482747,26.40369464,25.988742,25.75493795,24.88781482,24.69298191,24.41468865,24.18570057,26.01377926,25.3278073,24.38506416,24.09452373,0.09966029,0.146050552,0.181144362,0.402600281,0.481733929,0.622478761,0.768634319,0.142721137,0.268458451,0.639697035,0.835969647,0.011056882,0.054035383,0.042895651,0.053610417,0.071100651,0.318049097,0.239869294,0.012047281,0.010315488,0.011032104,0.01404274,3.0128,9.68717,-8.81829
150.351688,2.176916034,25.89747344,25.16330833,25.1460277,24.61070906,24.3838702,24.11632917,23.61990919,25.87914949,25.50405719,24.29618722,23.59532233,0.158858561,0.312375286,0.317386842,0.519656513,0.640400877,0.819347873,1.294304087,0.161562365,0.228232308,0.694264746,1.323948433,0.022182308,0.073119922,0.064214663,0.083068968,0.112741646,0.294831529,0.250167031,0.023964546,0.021818156,0.033660757,0.054038004,3.2566,9.97583,-9.07238
150.3843208,2.165070917,25.48199039,25.3505961,25.13569298,24.28493507,24.16287901,24.18263658,23.88387441,25.10094941,24.69226399,23.96932989,23.80076042,0.232918425,0.262882429,0.320422356,0.701497251,0.784961569,0.7708065,1.014963062,0.330841694,0.482052572,0.938140847,1.095710526,0.017795273,0.060539753,0.049005305,0.060625802,0.080733799,0.36256788,0.290874698,0.027602885,0.023814668,0.025705592,0.029585971,3.0768,9.73192,-8.7388
150.3524049,2.176764617,26.33851073,26.4415384,26.01043221,25.58566538,25.08484548,24.40786701,24.23517023,26.39125968,26.01185505,24.84372421,24.58496667,0.105826811,0.096246432,0.143161788,0.211706332,0.335785399,0.626402089,0.734398715,0.100808262,0.142974301,0.419285954,0.532124593,0.019139533,0.059885972,0.049901802,0.063742764,0.085613277,0.274711647,0.227620305,0.027866197,0.021653974,0.016274836,0.019484934,3.8968,9.60723,-8.59976
150.3921134,2.162623059,26.49400659,26.19341845,26.12002684,25.97078834,24.86242341,25.37289731,26.51920678,26.35164412,26.07311669,24.97977308,24.87500478,0.091705918,0.120957449,0.129416385,0.148485712,0.412126588,0.257537857,0.089601914,0.104554409,0.135130481,0.369905484,0.407378485,0.009790468,0.051653432,0.039998466,0.049142413,0.064766762,0.285064588,0.253677228,0.009012737,0.007358346,0.010356013,0.012168562,4.0741,9.50501,-8.67267
150.3578172,2.175221037,,,,27.99211236,25.79829217,24.0087626,23.89170991,,27.02335792,24.85733192,23.76849399,3.32E-05,0.000127377,4.23E-05,0.023075709,0.174053649,0.90467994,1.007664682,9.04E-05,0.056319246,0.414063769,1.128762057,0.019008045,0.061531464,0.05147843,0.065179889,0.08726815,0.296785033,0.249379086,0.024284988,0.018826198,0.0196947,0.026415316,2.9513,10.01811,-8.59293
150.3751653,2.169065007,25.84286017,26.24340169,25.66192861,25.36773858,24.79190987,25.00697803,24.34351498,25.49500658,25.56395181,24.59389339,24.45902306,0.167053636,0.115515251,0.197346103,0.258764424,0.439780583,0.360752034,0.664651531,0.230142788,0.215982854,0.5277675,0.597572739,0.017465097,0.056636521,0.043993983,0.053787077,0.070224324,0.363981995,0.273335771,0.03622012,0.0285834,0.012714272,0.014254861,4.2649,9.61494,-8.30707
150.375388,2.16909621,25.57171531,25.21174323,24.96358835,24.62678824,24.18879703,24.78539422,24.25720306,25.34344199,25.05858983,24.15866196,23.97404378,0.214443988,0.29874642,0.375460849,0.512017379,0.766445338,0.442427702,0.71964577,0.264620328,0.344004455,0.788016331,0.934076591,0.013587017,0.054087062,0.041665192,0.051084914,0.067711081,0.369470342,0.270329917,0.029453341,0.023352661,0.011468104,0.013197125,3.7616,9.68267,-8.38301
150.4356559,2.147344842,27.02160301,26.84488092,26.48682994,27.13981815,25.87958545,24.14230281,24.13574938,27.50302405,27.4007235,24.78962786,24.52994844,0.05641035,0.066381587,0.092314097,0.050590939,0.161497507,0.799979533,0.804822756,0.03620682,0.039784197,0.440705892,0.559784183,0.008548493,0.06218863,0.047838364,0.056942895,0.073438167,0.163922657,0.149283383,0.007300925,0.00609219,0.007179875,0.008716512,4.3771,10.04142,-10.07918
150.3895069,2.164386834,29.57168635,26.5323247,24.64578814,23.92701741,23.23800375,22.52735309,22.05221119,27.46150255,25.37769517,22.86847114,21.8856928,0.005386733,0.088525853,0.50313525,0.975423096,1.839918129,3.540452435,5.484228267,0.037618284,0.25640231,2.585898908,6.393267533,0.011729579,0.055668002,0.042813696,0.051915745,0.067604978,0.370085985,0.29180783,0.018254888,0.013994783,0.0140943,0.01976607,2.5013,10.7331,-8.56792
150.4462074,2.143860271,24.34940192,24.13210126,23.98158284,23.50074379,23.45231788,23.61564859,23.54211163,24.1897191,23.70359837,23.26385386,23.26591909,0.661057495,0.807531548,0.927613078,1.444449896,1.510333469,1.299393127,1.390449911,0.765794709,1.198286456,1.796629209,1.793215003,0.046932408,0.08366472,0.066499711,0.078534593,0.099530579,0.199848477,0.165649816,0.058508431,0.048356688,0.028938918,0.029650182,2.9366,9.65559,-8.23139
150.4163847,2.154848909,24.75598363,24.67735641,24.56018158,24.01836534,23.94559175,23.83614252,23.73196134,24.58265083,24.17392338,23.75903501,23.61872503,0.454576048,0.488716991,0.544411599,0.896713818,0.95887788,1.060578921,1.167388638,0.533260812,0.777017229,1.13863885,1.295716493,0.016679809,0.056413548,0.041744603,0.048723521,0.061649424,0.223154347,0.185087923,0.027690872,0.023335364,0.01801936,0.020273281,2.7422,9.52226,-8.34707
150.4301938,2.150058715,25.29302058,25.31406544,25.29860075,24.89372401,24.03419571,24.22616706,24.18265187,25.07314201,24.84135645,23.95940534,23.84504405,0.277199068,0.271877847,0.275778053,0.400415052,0.88373431,0.740513836,0.770795646,0.339424508,0.420201327,0.946755558,1.051919195,0.049287574,0.084171734,0.063503285,0.073218558,0.089945304,0.201899292,0.176827006,0.065207776,0.053221891,0.031825146,0.035178837,4.0907,9.90372,-8.62809
150.3895008,2.16511503,26.94057501,26.27946294,25.46716415,25.0774151,24.12683532,23.30426448,22.83768205,26.18091081,25.98619295,23.85626341,23.14403921,0.060781302,0.111741584,0.236120851,0.338091272,0.811457676,1.730988607,2.660278958,0.122358931,0.146393846,1.041105245,2.006246619,0.013643917,0.053472061,0.041568133,0.051131122,0.067463027,0.298599958,0.279323992,0.020785886,0.016013448,0.011916898,0.016917677,3.6058,10.3279,-8.63353
150.4166754,2.155397267,24.85620848,24.6840513,24.60639666,24.46705927,23.90766454,23.79336923,23.75170823,24.77969835,24.4695767,23.58315123,23.56423549,0.414492433,0.485712725,0.521724627,0.59316606,0.992965554,1.10319506,1.146348603,0.444754815,0.591792314,1.338873389,1.362403672,0.018334895,0.058488862,0.043852831,0.051481493,0.065447239,0.209257357,0.186032663,0.029511158,0.024875176,0.026589227,0.028701459,4.3224,9.96481,-8.41895
150.415136,2.156164809,25.8344848,25.39803872,24.84965761,23.48091145,22.88508106,22.72731192,22.43956058,25.35330164,24.14718666,22.61108831,22.13246168,0.168347271,0.251642802,0.417000864,1.47107705,2.546640119,2.944931734,3.838625705,0.262228169,0.796389149,3.277665856,5.093488464,0.013932606,0.058685446,0.045059111,0.053945504,0.069594997,0.237561184,0.203023114,0.021495929,0.01880505,0.033746265,0.051158801,2.8717,10.64997,-10.09998
150.4545772,2.142086501,27.68601813,26.85397142,25.80885521,24.80422186,24.19710157,23.54030601,23.07386702,27.33610606,26.03001832,23.73911647,22.76603353,0.030590935,0.065828117,0.172368506,0.434821748,0.760605346,1.392764202,2.140194247,0.042223825,0.14060238,1.159720712,2.841754702,0.013980251,0.063382191,0.047709695,0.056207177,0.071095426,0.161072202,0.143842019,0.016211062,0.012610198,0.011072638,0.019284523,3.2726,10.58489,-8.81746
150.4466871,2.145517582,25.91375745,24.94393658,24.47877217,23.54151145,22.44850728,22.01551631,21.5521871,25.16172163,24.39920105,22.11267953,21.36473524,0.156493758,0.382318548,0.58680139,1.391218737,3.807124567,5.672747778,8.692108898,0.312832126,0.631421812,5.187142597,10.33013276,0.013604632,0.064320793,0.047713379,0.05579388,0.070009912,0.227474357,0.195321448,0.017126106,0.014534146,0.016834128,0.025744324,3.5522,11.11316,-8.64785
150.4506655,2.145270421,24.51028211,24.21306866,23.98734078,23.33924057,23.17721906,22.95394184,22.83301654,24.65729872,23.66104359,22.96482397,22.83206373,0.570016146,0.749501554,0.922706731,1.676114839,1.945863518,2.390139588,2.67173503,0.497829368,1.246185129,2.36630331,2.674080696,0.059451716,0.08906224,0.072785601,0.086842274,0.111742998,0.113547925,0.163484771,0.062920077,0.051413699,0.037212818,0.040839025,2.9573,10.12668,-9.06352
