acsf814w_dust,VISTA_Y_dust,VISTA_J_dust,VISTA_H_dust,VISTA_Ks_dust,irac_ch1_dust,irac_ch2_dust,NIRCam_F115W_dust,NIRCam_F150W_dust,NIRCam_F277W_dust,NIRCam_F444W_dust
25.797054,25.353113,24.942293,24.109385,23.244123,22.264442,21.74033,25.136395,24.532545,22.799244,21.780806
25.15965,24.813648,24.51007,23.86746,23.175386,22.39043,21.962837,24.653728,24.213001,22.829323,21.994856
27.77426,27.106686,26.541122,25.576136,24.61726,23.301388,22.67443,26.789816,26.02235,24.007507,22.722548
25.802355,25.700388,25.485954,24.804144,24.15989,23.800097,23.618708,25.60469,25.204601,23.98944,23.628796
24.575712,24.39896,24.124664,23.393923,22.659134,22.136583,21.839115,24.27116,23.803604,22.41322,21.860811
25.621056,25.399853,25.217653,24.77319,24.267197,23.74608,23.492573,25.30555,25.037811,24.038652,23.50875
21.689083,21.710121,21.712603,21.486082,21.139227,20.96536,20.833132,21.724241,21.683578,21.079556,20.839355
27.64772,27.381931,26.955654,25.91071,24.91665,24.204472,23.918734,27.18599,26.417242,24.54338,23.939283
25.123968,24.88413,24.616203,23.963923,23.291658,22.696081,22.345793,24.75085,24.333765,23.031843,22.371174
26.931416,26.704496,26.20433,25.072817,24.114176,23.601137,23.373133,26.479467,25.607983,23.834757,23.38957
27.639978,27.468906,27.016628,25.947805,25.155241,24.849478,24.758673,27.258434,26.47793,24.978329,24.760773
26.343222,26.241156,25.897833,24.989458,24.284906,24.035666,23.925085,26.083355,25.483082,24.150316,23.928907
24.776217,24.63319,24.415697,23.78067,23.137451,22.690409,22.438044,24.53242,24.156643,22.93421,22.4549
25.732395,25.638626,25.491823,24.999128,24.461313,24.104095,23.929855,25.572012,25.312359,24.295174,23.939425
26.624283,26.340199,26.080717,25.47279,24.81102,24.133331,23.83359,26.204592,25.811499,24.48723,23.854279
25.633404,25.568125,25.46812,25.03413,24.505424,24.15287,23.980324,25.528429,25.321508,24.340673,23.99009
26.712076,26.529633,26.344162,25.815384,25.227348,24.711025,24.484882,26.437918,26.129639,24.985668,24.498539
25.55334,25.358511,25.151047,24.59028,23.982649,23.46688,23.223091,25.255386,24.923155,23.73754,23.239004
24.748447,24.558022,24.296478,23.584305,22.864965,22.3289,22.026747,24.43478,23.988523,22.616545,22.048368
25.40199,25.179766,24.953247,24.343904,23.67077,23.0687,22.797125,25.066282,24.69574,23.378456,22.815578
25.982622,25.758034,25.542747,25.003359,24.397547,23.81443,23.543238,25.648117,25.31658,24.12309,23.561647
25.714624,25.547838,25.400045,24.96831,24.45672,23.980059,23.747849,25.47519,25.237803,24.24168,23.76269
24.636604,24.57471,24.354944,23.61293,22.813398,22.375126,22.174816,24.495392,24.000908,22.583212,22.188517
25.310625,25.013035,24.742802,24.143166,23.50106,22.795307,22.405537,24.871664,24.475033,23.196127,22.434008
25.335419,24.945658,24.59963,23.893885,23.1506,22.28986,21.806381,24.761827,24.263535,22.776808,21.84297
24.720385,24.471188,24.241537,23.694784,23.098597,22.497581,22.140802,24.354706,24.011124,22.846111,22.16657
24.674076,24.39957,24.160797,23.64126,23.072355,22.446043,22.075203,24.275293,23.937002,22.815533,22.101934
26.778805,26.632404,26.27887,25.355972,24.507982,24.027195,23.805668,26.47571,25.833212,24.25509,23.820974
24.715588,24.45308,24.19726,23.593706,22.949116,22.32132,21.965572,24.323307,23.936953,22.675001,21.991379
24.888706,24.62968,24.413002,23.913164,23.347984,22.748411,22.402784,24.517845,24.203104,23.095537,22.42759
27.25683,26.871239,26.524921,25.792889,25.018688,24.167372,23.806513,26.685856,26.17561,24.60362,23.832497
25.802258,25.720074,25.638538,25.273792,24.823223,24.51313,24.359354,25.685139,25.524685,24.68241,24.367064
24.501602,24.343826,24.145744,23.548893,22.849426,22.28314,21.97186,24.254786,23.89389,22.582306,21.99519
27.109196,27.035835,26.783232,25.972946,25.263723,24.947884,24.830948,26.930618,26.416067,25.093758,24.835459
24.896004,24.74085,24.62767,24.271854,23.842827,23.443441,23.2321,24.68538,24.505045,23.676456,23.244759
25.392097,25.38238,25.35507,25.047167,24.65693,24.463678,24.357794,25.378633,25.281849,24.575272,24.360888
25.26417,25.23852,25.190063,24.83965,24.407112,24.156605,24.030602,25.223673,25.091696,24.294638,24.035519
25.426712,25.269087,25.11814,24.671247,24.153982,23.701578,23.479824,25.195648,24.951296,23.94889,23.49367
25.761984,25.52014,25.28306,24.690231,24.044436,23.423847,23.088984,25.401262,25.029568,23.769747,23.112806
26.3961,26.173992,25.942488,25.323303,24.637789,24.031258,23.765568,26.058893,25.678799,24.34056,23.783554
28.101526,27.670229,27.293472,26.544271,25.770609,24.875555,24.50053,27.464731,26.925844,25.340021,24.527163
25.380455,25.219675,25.050083,24.54751,23.989529,23.52189,23.255146,25.138273,24.855951,23.789133,23.272892
24.302156,24.13075,23.902386,23.304068,22.66839,22.155067,21.86043,24.021048,23.654444,22.43939,21.88125
28.396433,27.936455,27.514805,26.653412,25.766434,24.76028,24.351513,27.708052,27.0875,25.264174,24.381746
25.976713,25.761383,25.561972,25.060469,24.505869,23.96129,23.708063,25.658772,25.35514,24.25713,23.724333
25.967388,25.853283,25.74513,25.351019,24.882694,24.532694,24.36068,25.802526,25.611435,24.722391,24.370008
26.703379,26.441881,26.187119,25.569613,24.90005,24.261051,23.976849,26.310844,25.918997,24.592546,23.996286
24.012054,24.08311,24.143156,23.976349,23.706108,23.667904,23.626291,24.125872,24.154215,23.704088,23.623602
25.97795,25.888273,25.699677,25.097565,24.496483,24.162155,23.987848,25.80418,25.463139,24.338146,23.997614
26.178112,25.905622,25.65355,25.04758,24.355465,23.654165,23.345093,25.775656,25.385529,24.015898,23.366982
25.254038,25.089361,24.91951,24.419523,23.851871,23.36065,23.127396,25.006367,24.724865,23.621662,23.14244
24.920647,24.621078,24.357695,23.784264,23.166449,22.500238,22.12148,24.483665,24.104778,22.883055,22.148975
25.153019,25.05802,24.966757,24.607443,24.145393,23.786877,23.599424,25.019176,24.851597,23.991287,23.610039
26.36154,26.249786,26.13967,25.71214,25.191774,24.796782,24.61975,26.199974,25.988598,25.003868,24.629553
24.747637,24.76547,24.758064,24.483177,24.127125,23.999786,23.919008,24.77331,24.706247,24.081097,23.919676
25.332087,25.25444,25.166834,24.784775,24.338034,24.044737,23.893398,25.217833,25.045881,24.215582,23.900204
25.119167,25.008575,24.880924,24.436825,23.933228,23.552044,23.361513,24.949678,24.724089,23.76051,23.372524
25.477612,25.254059,25.053833,24.548418,23.965572,23.393927,23.12255,25.152098,24.84664,23.699474,23.140997
26.152336,25.934326,25.721878,25.170568,24.541462,23.9564,23.687113,25.827654,25.492502,24.262455,23.705502
25.804691,25.693495,25.562029,25.094904,24.556288,24.157293,23.968302,25.634516,25.392778,24.370466,23.97919
23.998,23.945526,23.896196,23.603273,23.181059,22.86823,22.686401,23.930105,23.820766,23.049719,22.697254
27.28819,27.077496,26.727028,25.816057,24.999807,24.464376,24.24029,26.908995,26.303644,24.72555,24.254421
24.938562,24.838533,24.726433,24.320358,23.83948,23.481878,23.29839,24.788519,24.589172,23.681717,23.308714
28.713112,28.306347,27.913141,27.049929,26.16282,25.23165,24.861992,28.097998,27.493729,25.69255,24.888878
23.197495,23.132082,23.015669,22.571402,22.078398,21.789963,21.578337,23.085316,22.868202,21.969034,21.59147
27.997269,27.790659,27.432653,26.479248,25.613733,25.047222,24.83286,27.62571,26.970755,25.314774,24.846464
26.502724,26.456184,26.274054,25.589043,24.945269,24.662027,24.552309,26.382126,25.994991,24.796616,24.555965
28.764881,28.454712,27.988312,26.885878,25.951311,25.281876,25.028801,28.223524,27.443762,25.599302,25.045403
25.84697,25.571772,25.317959,24.722157,24.063938,23.40778,23.106716,25.44008,25.05828,23.750813,23.127808
24.143393,23.992485,23.853073,23.43922,22.953259,22.533714,22.269135,23.926495,23.704502,22.78578,22.286865
25.840534,25.691807,25.558607,25.130001,24.636255,24.234325,24.038631,25.627678,25.402466,24.457462,24.049784
24.969732,24.630152,24.32229,23.706554,23.061344,22.320747,21.907509,24.466461,24.03912,22.745031,21.937887
25.577208,25.473635,25.357065,24.940842,24.445461,24.079565,23.896835,25.421886,25.213839,24.282736,23.907013
26.001562,25.646868,25.329214,24.646976,23.913069,23.10692,22.684254,25.480349,25.012526,23.549452,22.715801
24.723167,24.652637,24.57158,24.195122,23.706387,23.358274,23.174421,24.621502,24.453613,23.550089,23.185266
25.22171,25.002483,24.653996,23.759586,22.925001,22.36215,22.077225,24.839182,24.239285,22.64635,22.097631
24.595566,24.458166,24.327633,23.93686,23.473843,23.072203,22.86354,24.395409,24.190851,23.30097,22.876108
26.409668,25.941696,25.530897,24.743977,23.927376,22.93471,22.43388,25.719149,25.140553,23.473944,22.471897
27.559542,26.943333,26.401917,25.397831,24.370642,23.086824,22.496782,26.6465,25.875507,23.753332,22.542496
27.326477,26.99831,26.695114,26.008663,25.25431,24.464651,24.127869,26.839214,26.378065,24.866411,24.152124
25.184284,24.993525,24.816257,24.318281,23.732754,23.189095,22.923094,24.906403,24.618204,23.480057,22.941252
25.081821,24.997751,24.901455,24.506863,24.028337,23.683104,23.507368,24.95708,24.773138,23.874514,23.517124
26.358612,26.357658,26.2793,25.79465,25.23133,24.94422,24.829895,26.336374,26.108051,25.085545,24.834385
26.441631,26.340431,26.20552,25.727133,25.178907,24.786377,24.612709,26.280449,26.027752,24.997158,24.621765
26.043674,25.976786,25.89187,25.477856,24.968252,24.631765,24.479717,25.9429,25.755106,24.80779,24.487337
26.719675,26.348822,26.058643,25.457195,24.792448,24.028204,23.709038,26.190655,25.771673,24.419292,23.73148
28.75827,28.29014,27.904135,27.139214,26.316402,25.332201,24.933567,28.07814,27.521278,25.823858,24.963245
28.568308,27.964495,27.412336,26.359554,25.264181,23.942045,23.322626,27.66763,26.856007,24.625177,23.371353
26.526405,26.33373,26.15556,25.644424,25.089956,24.597427,24.375086,26.243986,25.950073,24.863298,24.38836
26.76088,26.428835,26.135262,25.487495,24.78306,24.009533,23.674698,26.272602,25.836998,24.409853,23.698565
24.315163,24.207178,24.122292,23.793896,23.378983,23.034786,22.842983,24.169819,24.021418,23.236942,22.854101
25.041225,24.835962,24.65108,24.162806,23.592754,23.05894,22.796589,24.743525,24.456347,23.345942,22.81437
26.57247,26.43245,26.268532,25.746544,25.156483,24.699875,24.49498,26.35604,26.066124,24.93859,24.507324
25.507446,25.343542,25.161144,24.635433,24.063332,23.590086,23.365438,25.254295,24.953312,23.840803,23.379581
26.591528,26.148724,25.748808,24.939817,24.086033,23.10884,22.628029,25.935398,25.352022,23.628296,22.664742
25.088388,25.053934,24.990398,24.63468,24.192678,23.935114,23.795298,25.033087,24.888575,24.08379,23.801603
25.44622,25.303959,25.188162,24.813625,24.362556,23.993834,23.80797,25.247356,25.058302,24.196804,23.81862
24.565514,24.427876,24.320423,23.990723,23.583344,23.213959,23.00942,24.376421,24.212069,23.43576,23.021366
26.257296,25.996815,25.782143,25.275774,24.70319,24.091263,23.810595,25.883987,25.565329,24.423252,23.829422
26.63567,26.43659,26.247728,25.738098,25.18023,24.670881,24.439976,26.341019,26.040686,24.94786,24.453875
25.027271,24.875467,24.733072,24.308203,23.81045,23.372116,23.15426,24.806446,24.576885,23.615175,23.16768
26.17194,25.930496,25.712349,25.182613,24.597347,23.999174,23.728823,25.817015,25.486597,24.320562,23.746616
25.89626,25.618183,25.382565,24.849716,24.243864,23.58046,23.270782,25.494081,25.14942,23.934317,23.292671
25.738445,25.600178,25.445395,24.975777,24.459656,24.048079,23.849768,25.525429,25.2694,24.273746,23.861156
25.320312,25.055918,24.80599,24.219244,23.59035,22.954885,22.5974,24.92788,24.55254,23.315786,22.623125
27.304688,26.91214,26.591927,25.95772,25.280327,24.463902,24.10611,26.737104,26.28743,24.897524,24.131617
25.617807,25.45973,25.319407,24.900564,24.407503,23.97738,23.765415,25.391394,25.16575,24.218966,23.77795
25.71382,25.703903,25.644306,25.242884,24.785152,24.580547,24.480322,25.6856,25.524878,24.6923,24.482668
25.730219,25.521969,25.357426,24.938562,24.454472,23.966566,23.722797,25.437363,25.193823,24.242798,23.738361
25.455008,25.284616,25.119972,24.621964,24.034447,23.545761,23.311937,25.206745,24.927029,23.805042,23.327126
25.142725,25.077969,25.020748,24.715776,24.34296,24.096247,23.961357,25.054047,24.938108,24.240042,23.967218
24.700682,24.550777,24.418858,24.03107,23.567875,23.156633,22.940983,24.486956,24.2809,23.392223,22.954056
25.04163,24.942974,24.847267,24.491535,24.081211,23.767576,23.59814,24.89879,24.734217,23.95647,23.606594
24.839031,24.705647,24.584614,24.195044,23.718412,23.287485,23.06834,24.647856,24.447943,23.52704,23.082195
25.407543,25.035723,24.699736,24.00529,23.27934,22.44838,22.005903,24.856852,24.372423,22.908358,22.039078
26.514902,26.180277,25.867186,25.17991,24.457682,23.682682,23.284128,26.015928,25.550234,24.10693,23.31339
25.613512,25.36992,25.138018,24.556381,23.917141,23.287401,22.940878,25.25334,24.88921,23.639942,22.965832
25.209505,24.882664,24.551853,23.785517,22.959476,22.128586,21.71818,24.713417,24.190542,22.561773,21.7495
26.643532,26.235987,25.867868,25.125385,24.352213,23.45492,23.014563,26.038143,25.508015,23.939272,23.047377
25.667643,25.463783,25.281301,24.799635,24.258062,23.739153,23.498898,25.370548,25.087744,24.022236,23.514097
26.138697,25.803402,25.490894,24.785889,24.00603,23.15991,22.735798,25.641407,25.159168,23.610077,22.768131
25.692162,25.611284,25.48776,24.998968,24.447678,24.071356,23.89527,25.558067,25.311275,24.268248,23.905188
25.921999,25.850697,25.710596,25.19714,24.657324,24.328512,24.178453,25.789246,25.521875,24.500341,24.185703
25.776312,25.624914,25.45866,24.95424,24.401344,23.943113,23.729633,25.543968,25.263508,24.187447,23.742641
26.972109,26.857609,26.675776,26.075716,25.45571,25.027693,24.853664,26.773758,26.431894,25.245768,24.862806
24.485485,24.354755,24.038952,23.196821,22.458239,22.061357,21.838707,24.210232,23.658844,22.264086,21.853415
24.471539,24.355494,24.205835,23.71614,23.200335,22.835152,22.61497,24.286505,24.026203,23.049696,22.62835
27.065807,26.789263,26.518873,25.875475,25.189035,24.506372,24.214478,26.648394,26.231289,24.857979,24.234428
25.452597,25.2347,25.047228,24.575336,24.028666,23.464487,23.194187,25.138128,24.855257,23.770159,23.212528
26.254543,26.116873,25.963379,25.469345,24.932844,24.504723,24.31444,26.043287,25.774244,24.736,24.324717
24.961174,24.922522,24.877222,24.564924,24.181719,23.953524,23.83216,24.906797,24.795372,24.085089,23.836695
25.56261,25.255877,24.965214,24.306608,23.614204,22.882936,22.495886,25.104391,24.667456,23.287176,22.524225
24.10316,24.061493,24.033625,23.796385,23.472464,23.235933,23.08252,24.054928,23.987165,23.389511,23.090164
26.286362,26.168737,25.906336,25.179134,24.518164,24.137783,23.94484,26.045649,25.59477,24.333832,23.956245
24.440529,24.227402,24.006845,23.447351,22.840794,22.267433,21.943235,24.117067,23.773127,22.593342,21.966156
27.174274,27.11987,26.869356,26.05943,25.364782,25.06424,24.970871,27.013647,26.50039,25.198092,24.97316
25.644081,25.316956,24.986069,24.296831,23.607449,22.867863,22.479473,25.14098,24.668293,23.278694,22.507662
25.13256,24.951584,24.76753,24.256592,23.686096,23.16826,22.867662,24.862038,24.56414,23.46754,22.888449
25.529507,25.383398,25.237534,24.803112,24.31575,23.896252,23.689972,25.31192,25.076307,24.131369,23.70195
26.541275,26.39402,26.226562,25.705866,25.133448,24.665602,24.460487,26.313414,26.021393,24.912933,24.472458
26.040365,25.928272,25.786804,25.296787,24.75339,24.343102,24.155176,25.86295,25.60395,24.561163,24.165905
24.868595,24.673428,24.413242,23.767807,23.134848,22.623636,22.33524,24.543255,24.139978,22.905611,22.355091
26.568014,26.251207,25.98943,25.41757,24.80483,24.117641,23.813095,26.110552,25.729046,24.486889,23.833712
26.589882,26.42879,26.2554,25.739546,25.167961,24.683462,24.46877,26.344263,26.050636,24.941172,24.481562
24.206789,23.99869,23.804855,23.307293,22.759846,22.217642,21.886436,23.901468,23.60441,22.539354,21.909836
25.410435,25.187498,24.984072,24.466797,23.86215,23.26803,22.924063,25.087488,24.770374,23.608772,22.94894
24.694298,24.543503,24.436533,24.125046,23.722385,23.32865,23.109167,24.491938,24.334242,23.564837,23.122725
26.387833,26.341616,26.151197,25.479412,24.81404,24.513184,24.385303,26.264809,25.874695,24.657064,24.391222
27.0828,26.802883,26.53439,25.880514,25.144772,24.434435,24.127254,26.666039,26.24335,24.795752,24.149097
24.860369,24.738445,24.625427,24.248453,23.773945,23.386562,23.180376,24.687239,24.499676,23.604624,23.193111
25.499287,25.37517,25.248554,24.8427,24.360254,23.987835,23.794107,25.31685,25.107182,24.199554,23.805141
23.39395,23.313309,23.227585,22.876762,22.414362,22.093718,21.87711,23.280537,23.12357,22.288128,21.891104
27.194504,27.080498,26.765455,25.867737,25.071053,24.712353,24.578289,26.947432,26.338184,24.875834,24.584919
26.336514,26.282734,26.087776,25.411589,24.779827,24.514425,24.406527,26.20142,25.811481,24.645117,24.40985
26.325104,26.20559,25.935127,25.155397,24.416742,24.03078,23.847221,26.086624,25.59284,24.221136,23.858376
25.48954,25.381895,25.142557,24.418339,23.707235,23.324167,23.121893,25.2788,24.836031,23.519817,23.13486
25.981775,25.95603,25.821321,25.269346,24.711418,24.491608,24.389393,25.904182,25.618898,24.607342,24.391972
26.689188,26.576002,26.390917,25.768436,25.068533,24.605185,24.408325,26.496466,26.135233,24.832966,24.420706
26.361782,26.0553,25.816088,25.285452,24.682974,24.040592,23.747984,25.92861,25.580585,24.382696,23.768166
23.402147,23.335262,23.235647,22.818176,22.29141,21.948423,21.711475,23.299652,23.097492,22.153395,21.727434
24.586786,24.403913,24.236755,23.792986,23.269726,22.795662,22.553162,24.321344,24.067791,23.056982,22.569105
25.301668,25.246796,25.19505,24.882044,24.475222,24.22953,24.10538,25.228401,25.112509,24.370378,24.110111
24.740944,24.687132,24.662647,24.441202,24.11876,23.914202,23.786665,24.68105,24.62365,24.040466,23.79235
25.732689,25.691038,25.636396,25.286085,24.829632,24.56374,24.431273,25.6736,25.537525,24.70797,24.43718
24.897486,24.859625,24.808052,24.486464,24.068336,23.841675,23.71736,24.842905,24.724148,23.970741,23.722504
24.652449,24.628101,24.60968,24.37279,24.015312,23.787718,23.646736,24.629913,24.566904,23.93269,23.653196
27.107971,26.980097,26.62561,25.7105,24.934723,24.60627,24.46374,26.821835,26.197355,24.758476,24.471277
25.590172,25.395966,25.1998,24.660376,24.042345,23.516386,23.264679,25.300236,24.98336,23.792105,23.281689
24.947199,24.8495,24.76867,24.439259,24.014677,23.70983,23.545155,24.81373,24.669645,23.880686,23.554104
26.265085,26.015064,25.809511,25.31935,24.745623,24.154533,23.878134,25.908932,25.60341,24.47626,23.896631
25.275455,25.085897,24.909115,24.411545,23.812338,23.257244,22.969805,25.000677,24.711088,23.559708,22.989965
25.664602,25.362267,25.08245,24.453339,23.742847,23.002825,22.598667,25.21967,24.798721,23.409544,22.62933
25.388311,25.234028,25.110205,24.72605,24.265406,23.870514,23.663448,25.17436,24.975657,24.09815,23.675648
24.440994,24.40092,24.37919,24.136316,23.795528,23.591932,23.454481,24.399307,24.333687,23.726965,23.460468
23.999044,23.91995,23.729574,23.119202,22.50534,22.18692,21.988775,23.838995,23.491978,22.36156,22.001122
24.984102,24.84821,24.72444,24.333935,23.846844,23.430359,23.216393,24.790585,24.588175,23.663446,23.229713
26.07875,25.751888,25.475006,24.88257,24.202461,23.450357,23.106594,25.60559,25.20542,23.84472,23.131664
25.530205,25.481127,25.416616,25.065626,24.625153,24.374037,24.240856,25.457453,25.316353,24.51412,24.246698
25.315157,24.958221,24.639221,23.973816,23.251305,22.447296,22.008818,24.791,24.330032,22.89288,22.04202
25.581205,25.3484,25.131271,24.589045,23.956076,23.345955,23.004845,25.241451,24.903164,23.688793,23.029663
26.089046,25.996748,25.849892,25.32207,24.712173,24.31123,24.124641,25.93421,25.65072,24.516138,24.135876
24.992928,24.916498,24.819565,24.415882,23.93476,23.60474,23.433167,24.875984,24.688948,23.78724,23.44259
27.804363,27.494516,27.19413,26.482191,25.719774,24.95309,24.636562,27.338215,26.867155,25.339872,24.658863
25.415096,25.333574,25.26617,24.934977,24.514946,24.211546,24.059576,25.305153,25.167976,24.379475,24.067078
25.784796,25.626686,25.464222,24.98892,24.461187,24.01385,23.804333,25.547,25.28099,24.260193,23.816317
25.285246,24.996305,24.734217,24.152027,23.536488,22.88596,22.51588,24.859835,24.478481,23.258581,22.542631
25.659437,25.541561,25.37393,24.859228,24.310852,23.927982,23.746872,25.462524,25.17802,24.133904,23.7567
25.12246,25.016327,24.89623,24.47287,23.96991,23.587992,23.396778,24.962383,24.749428,23.796782,23.408003
25.290495,25.184893,25.067945,24.645487,24.128218,23.73436,23.535933,25.133337,24.92195,23.947647,23.54804
25.30337,25.250475,25.18932,24.856773,24.465525,24.234447,24.110443,25.225689,25.096004,24.369287,24.114985
25.68575,25.36419,25.07783,24.46264,23.786089,23.056715,22.655977,25.215836,24.79942,23.464573,22.68585
25.32366,25.25762,25.200542,24.886715,24.4627,24.179129,24.031214,25.236423,25.113485,24.337635,24.038534
25.405586,25.362465,25.306278,24.967276,24.52375,24.268845,24.133953,25.343727,25.212742,24.409922,24.14017
26.035233,25.67707,25.357203,24.660522,23.865322,23.007484,22.568295,25.512182,25.029194,23.466057,22.602146
25.248755,25.21641,25.1639,24.824224,24.398373,24.183592,24.067663,25.199919,25.072515,24.306019,24.071787
26.594973,26.328398,26.076788,25.483255,24.846004,24.218607,23.945253,26.19775,25.816048,24.551088,23.963005
25.732079,25.578178,25.439146,25.013128,24.52175,24.070963,23.855303,25.510054,25.280966,24.323084,23.868134
26.406967,25.908724,25.44475,24.52803,23.573687,22.47076,21.907015,25.662542,24.980642,23.060217,21.950985
25.44997,25.25158,25.055285,24.537403,23.96128,23.432926,23.180958,25.152512,24.846132,23.714285,23.197634
26.219023,26.059496,25.894602,25.412325,24.855888,24.399742,24.186068,25.980633,25.709324,24.646069,24.198975
26.289923,26.161612,26.010958,25.518673,24.961266,24.536684,24.345514,26.091948,25.824825,24.761951,24.356422
25.033623,24.902903,24.60635,23.745804,22.78156,22.123915,21.80875,24.78772,24.15868,22.423655,21.834702
28.95892,28.478289,27.756596,26.317749,25.01345,23.97515,23.55833,28.136545,26.925915,24.447996,23.592318
25.184958,25.084797,24.994997,24.624903,24.160856,23.813854,23.643848,25.04471,24.874989,24.001734,23.653133
24.595263,24.637388,24.648342,24.384254,24.016907,23.888834,23.803446,24.656443,24.604519,23.9678,23.804855
25.176401,25.127127,25.035303,24.631516,24.177275,23.927351,23.793276,25.090237,24.908012,24.071138,23.798878
25.423307,25.330902,25.22681,24.802933,24.273998,23.883736,23.687248,25.287428,25.082062,24.09378,23.699188
25.593529,25.511974,25.44903,25.128885,24.715044,24.414164,24.266386,25.485647,25.357767,24.581799,24.273548
24.323355,24.261284,24.162336,23.76376,23.268051,22.936125,22.74974,24.22107,24.032778,23.117447,22.761242
25.62052,25.58737,25.507933,25.083113,24.626175,24.41746,24.309492,25.558136,25.37478,24.53685,24.312286
25.925287,25.742138,25.523815,24.893427,24.181334,23.598743,23.310373,25.64038,25.25464,23.901945,23.33098
24.417593,24.202776,24.012636,23.530607,22.982002,22.433699,22.09353,24.108326,23.819456,22.760368,22.117828
24.923315,24.640018,24.386757,23.817589,23.20381,22.547125,22.16808,24.508844,24.138624,22.926018,22.195656
26.063057,25.770414,25.485847,24.81067,24.04357,23.270996,22.875095,25.627518,25.176622,23.680605,22.905348
25.461273,25.23276,25.03858,24.564226,24.00773,23.434536,23.161997,25.133114,24.843025,23.746311,23.18033
26.423624,26.115843,25.832745,25.196346,24.509516,23.800022,23.482567,25.966927,25.546589,24.168428,23.504972
25.804672,25.590643,25.398132,24.909298,24.345158,23.800575,23.53737,25.493122,25.200874,24.093843,23.555145
26.369001,26.294786,26.144396,25.576836,24.966122,24.60288,24.4435,26.231863,25.927002,24.785011,24.451996
27.409363,27.023453,26.675827,25.940886,25.143068,24.259361,23.886637,26.837767,26.324219,24.707977,23.914001
25.668184,25.629515,25.570835,25.201534,24.744678,24.469479,24.337248,25.609262,25.461113,24.617943,24.342892
25.801632,25.51443,25.259075,24.678032,24.038324,23.363527,23.054937,25.380072,25.002731,23.718943,23.076597
24.051973,23.865396,23.686497,23.19979,22.648605,22.138573,21.824013,23.77861,23.49592,22.439957,21.846073
25.369707,25.304644,25.21755,24.825525,24.371805,24.090261,23.947353,25.269333,25.09319,24.25332,23.953314
26.993477,26.658085,26.374184,25.764051,25.110277,24.38408,24.063263,26.505436,26.09338,24.7699,24.08544
24.86683,24.677437,24.50452,24.018301,23.46637,22.94914,22.691957,24.591274,24.312925,23.230034,22.709068
25.660612,25.56361,25.376028,24.786098,24.204756,23.85883,23.693039,25.476297,25.147188,24.037062,23.70183
24.886131,24.695774,24.537235,24.118185,23.63516,23.15746,22.922894,24.615025,24.375036,23.428009,22.937387
26.632713,26.288818,25.983603,25.325356,24.601164,23.795977,23.445833,26.12604,25.676613,24.21122,23.471218
24.609898,24.464413,24.331543,23.90963,23.420626,22.987144,22.702715,24.402836,24.180079,23.253365,22.722038
26.130505,26.029552,25.83713,25.256538,24.697607,24.369629,24.216078,25.93855,25.609413,24.5432,24.223232
25.487167,25.393192,25.300701,24.930092,24.49884,24.199776,24.048859,25.350645,25.181814,24.36695,24.055984
25.755957,25.665905,25.536648,25.078228,24.57896,24.243015,24.08149,25.607328,25.373684,24.428673,24.08926
26.397802,25.928312,25.503689,24.66451,23.781124,22.724771,22.173225,25.701752,25.082561,23.3005,22.215843
25.314049,25.189737,24.950674,24.23778,23.548803,23.136194,22.92164,25.081272,24.648983,23.350346,22.935139
24.698673,24.57855,24.47019,24.107065,23.666248,23.286802,23.084196,24.527742,24.349962,23.504421,23.096357
25.582546,25.245378,24.952728,24.33399,23.660204,22.881063,22.455778,25.090816,24.66785,23.320656,22.487434
24.92636,24.852592,24.784492,24.46442,24.078371,23.828234,23.690865,24.823032,24.693933,23.974026,23.696842
25.118406,24.977785,24.829391,24.366938,23.834217,23.389503,23.169476,24.906643,24.657228,23.6296,23.18335
25.379807,25.166086,24.975477,24.489628,23.944687,23.40031,23.137808,25.06789,24.778683,23.69563,23.155361
24.71664,24.664911,24.606169,24.27968,23.861107,23.572853,23.413307,24.644257,24.515718,23.740503,23.421602
25.973013,25.938023,25.835506,25.375486,24.852537,24.586994,24.458998,25.900408,25.680353,24.72889,24.464457
27.41781,27.065329,26.745659,26.056505,25.303604,24.505295,24.165194,26.896381,26.424295,24.916088,24.189375
25.565407,25.40134,25.23939,24.775423,24.249475,23.794115,23.577543,25.321959,25.060965,24.044933,23.5904
24.45383,24.40372,24.353508,24.057775,23.678623,23.41246,23.25501,24.386179,24.277494,23.574886,23.262915
26.485142,26.258703,26.026525,25.417057,24.742414,24.136967,23.87007,26.142591,25.767387,24.447483,23.888157
28.72349,28.047878,27.46825,26.452082,25.411812,24.037956,23.405298,27.726515,26.922995,24.75752,23.454367
24.8397,24.794195,24.753004,24.45629,24.066319,23.820976,23.685402,24.780884,24.677553,23.962057,23.691374
24.363232,24.377033,24.373104,24.11449,23.743732,23.594389,23.494673,24.38725,24.329285,23.685951,23.49768
25.58948,25.168865,24.813463,24.117975,23.369524,22.452658,21.970661,24.977734,24.476007,22.961164,22.007172
26.281475,26.198057,25.980442,25.291685,24.65307,24.348574,24.200487,26.101833,25.69819,24.500835,24.207853
25.490482,25.259243,25.055672,24.550573,23.955816,23.376822,23.098644,25.156088,24.848436,23.686184,23.117847
24.62559,24.360205,24.129812,23.588205,22.967937,22.289091,21.903955,24.242065,23.89464,22.67693,21.932417
